,relation,start_node,end_node
1523,HasA,encylopedias,information_about_people
1524,HasA,end_of_toothbrush,bristles
1525,HasA,engine,spark_plugs_and_oil
1526,HasA,engines,automatic_shut_offs_when_overheat
1527,HasA,england,beaches
1528,HasA,england,had_many_kings
1529,HasA,england,won_rugby_world_cup_2003
1530,HasA,england_often,fog
1531,HasA,english,many_irregularities_and_exceptions
1532,HasA,english,notorious_reputation_for_poor_diet
1533,HasA,english_alphabet,26_letters
1534,HasA,english_language,many_greek_words
1535,HasA,english_language,many_words
1536,HasA,entering_cold_water,effect_of_sudden_deep_breathing
1537,HasA,entertainment_section_of_newspaper,stories_about_many_types_of_entertainment
1538,HasA,entities,shape
1539,HasA,entryways,steps
1540,HasA,envelope,letter
1541,HasA,enviormentalists,advocates_in_government
1542,HasA,eskimos,dark_skin
1543,HasA,especially_if,nt_got_right_tools_to
1544,HasA,esperanto,no_irregularities_and_no_exceptions
1545,HasA,esperanto_alphabet,28_letters
1546,HasA,eternal_entity,always_existed
1547,HasA,ethan,no_teeth
1548,HasA,ethical_investing,roots_in_religious_movements
1549,HasA,eucalyptus_oil,medicinal_properties
1550,HasA,eukaryotes,dna_in_linear_pieces
1551,HasA,europa,red_tinge
1552,HasA,europe,long_history
1553,HasA,european_union_flag,twelve_stars
1554,HasA,even_antarcitca,area_code
1555,HasA,even_upbeat_music,downbeats
1556,HasA,every_action,equal_and_opposite_reaction
1557,HasA,every_action,equal_but_opposite_reaction
1558,HasA,every_adult_person,once_been_child
1559,HasA,every_book,at_least_few_pages
1560,HasA,every_book,title
1561,HasA,every_building,windows
1562,HasA,every_canadian_province,capital_city
1563,HasA,every_car,steering_wheel
1564,HasA,every_city,small_buildings
1565,HasA,every_city,zip_code
1566,HasA,every_cloud,silver_lining
1567,HasA,every_computer_on_internet,unique_ip_address
1568,HasA,every_country,leader
1569,HasA,every_country,national_capital_city
1570,HasA,every_country,rivers_except_desert_countries
1571,HasA,every_creature,niche_in_nature
1572,HasA,every_credit_card,interest_rates
1573,HasA,every_culture,social_activities_organized_around_food
1574,HasA,every_family_tree_has_to,sap
1575,HasA,every_female_kangaroo,pouch
1576,HasA,every_fighter,plan_until_gets_hit
1577,HasA,every_file_on_disk,name
1578,HasA,every_food,special_taste
1579,HasA,every_fourth_year_earth's_year,366_days
1580,HasA,every_home,at_least_one_bedroom
1581,HasA,every_horse,four_legs
1582,HasA,every_house,at_least_one_bathroom
1583,HasA,every_house,roof
1584,HasA,every_house_outside_city,front_yard
1585,HasA,every_human,biological_mother
1586,HasA,every_human,name
1587,HasA,every_human,one
1588,HasA,every_human,parents
1589,HasA,every_individual,fire_within_to_contribute
1590,HasA,every_individual_human,near_unique_fingerprint
1591,HasA,every_individual_human,unique_retinal_pattern
1592,HasA,every_kitchen,spoons
1593,HasA,every_living_human_being,digestive_system
1594,HasA,every_living_person,once_been_younger_than_now
1595,HasA,every_living_thing,have_nutrients
1596,HasA,every_music,style
1597,HasA,every_nation,flag
1598,HasA,every_object,colour
1599,HasA,every_paper,headline
1600,HasA,every_particle,antiparticle
1601,HasA,every_particle,corresponding_antiparticle
1602,HasA,every_person,heart
1603,HasA,every_person,hide
1604,HasA,every_person,mother_and_father
1605,HasA,every_person,mouth
1606,HasA,every_person,name
1607,HasA,every_person,unique_dna
1608,HasA,every_room,door
1609,HasA,every_state,capital_city
1610,HasA,every_state_in_united_states,at_least_one_car_in
1611,HasA,every_state_in_united_states,capitol
1612,HasA,every_state_in_united_states,people_living_in
1613,HasA,every_uncle,unique_personality
1614,HasA,every_woman,role_to_paly
1615,HasA,every_woman,vanity_case
1616,HasA,every_word,multiple_meanings
1617,HasA,every_year,birthday
1618,HasA,everybody,body
1619,HasA,everybody,favorite_channel_on_television
1620,HasA,everybody,got_gender
1621,HasA,everybody,name
1622,HasA,everyone,bad_day_now_and_then
1623,HasA,everyone,body
1624,HasA,everyone,boss
1625,HasA,everyone,breathe_air_to_live
1626,HasA,everyone,childhood
1627,HasA,everyone,different_sides_to_personalities
1628,HasA,everyone,different_standards
1629,HasA,everyone,feelings
1630,HasA,everyone,innocence_of_child
1631,HasA,everyone,make_living
1632,HasA,everyone,mother_and_father
1633,HasA,everyone,name
1634,HasA,everyone,nice_side
1635,HasA,everyone,nose_of_face
1636,HasA,everyone,one_special_talent
1637,HasA,everyone,opinion
1638,HasA,everyone,parents
1639,HasA,everyone,seen_sun_and_moon
1640,HasA,everyone,serve
1641,HasA,everyone,standards
1642,HasA,everyone,strong_points_and_weak_points
1643,HasA,everyone,surname
1644,HasA,everyone,unique_personality
1645,HasA,everyone,values
1646,HasA,everyone,weakness
1647,HasA,everyone_in_family,same_kind_of_laugh
1648,HasA,everyone_needs_to,few_tools_just_in_case
1649,HasA,everyone_wears_clothing_and_most_people,buy
1650,HasA,everything,name
1651,HasA,everything,own_gravitational_force
1652,HasA,everything,own_special_purpose
1653,HasA,everything_eat,special_taste
1654,HasA,everything_with_mass,gravity
1655,HasA,evolution,effect_of_creating_new_species
1656,HasA,examination_tests_what,learned_in_class
1657,HasA,excercise,more_than_one_meaning
1658,HasA,exercise_room,machines_for_exercising
1659,HasA,exercize_weights,mass
1660,HasA,existance_of_god,not_been_proven
1661,HasA,existence_of_god,yet_to_prooved
1662,HasA,existence_of_heaven,not_been_proven
1663,HasA,existence_of_hell,not_been_proven
1664,HasA,exit_turnstile,bars_push_with_body
1665,HasA,exotic_matter,negative_energy
1666,HasA,expensive_cars,leather_seats
1667,HasA,experiencing_means,lived_through
1668,HasA,experimental_robot,been_given_ability_to_saccade
1669,HasA,experts,good_understanding_of_specific_topics
1670,HasA,explosive,effect_of_destroying_things
1671,HasA,expressways_will_almost_always,cars_on
1672,HasA,eye,pupil
1673,HasA,eyeglasses,two_lenses
1674,HasA,face,nose
1675,HasA,faces_may,more_than_one_chin
1676,HasA,fact_cars,shocks
1677,HasA,factory,machines_and_people
1678,HasA,factory,workers
1679,HasA,facts,statistics_to_verify_findings
1680,HasA,faired_vehicles,more_promise_in_drag_reduction
1681,HasA,fairies,wings
1682,HasA,fairy_tales,rabbit_characters
1683,HasA,falling_weight,kinetic_energy
1684,HasA,familiar_if,experienced_before
1685,HasA,families,dinner_together
1686,HasA,families,same_last_name
1687,HasA,family,descendants
1688,HasA,family_members,same_last_name
1689,HasA,family_room,furniture
1690,HasA,family_room_ususlly,television_set_in
1691,HasA,fan,blades
1692,HasA,fancy_car,effect_of_attracting_girls
1693,HasA,fancy_restaurant,elaborate_decorations
1694,HasA,farmers,embraced_crops_developed_through_biotechnology
1695,HasA,farmland_where,farm
1696,HasA,farms,horses_living_on
1697,HasA,farms,pastures_for_horses_move_around_in
1698,HasA,fast_food,low_calorific_value
1699,HasA,fast_food,many_calories_but_few_vitamins
1700,HasA,fast_food_chain,oily_fatty_food
1701,HasA,fast_food_restaurant,cheap_food
1702,HasA,fast_food_restaurants,windows
1703,HasA,fat_dog,higher_chance_of_cancer
1704,HasA,father_man_who,child
1705,HasA,fats_and_oils,many_calories_per_gram
1706,HasA,february,28_or_29_days
1707,HasA,feel_good_if,finished_task
1708,HasA,feet,patern_marks_called_footprints
1709,HasA,feijoas,green_skin_and_yellowish_white_flesh
1710,HasA,feline_carnivores,fur_to_keep_warm
1711,HasA,felines,better_balance_than_humans
1712,HasA,female_kangaroos,pouches
1713,HasA,female_ostriches,brownish_plumage
1714,HasA,females,bellybuttons_just_like_males
1715,HasA,females,menstruation_once_month_after_puberty
1716,HasA,females,vagina
1717,HasA,fence,posts
1718,HasA,ferris,died_week_ago
1719,HasA,fetalized_egg_will,blood_in
1720,HasA,fettucini_noodles,flat_surfaces
1721,HasA,few_art_gallery_patrons,experienced_being_in_coma
1722,HasA,few_books,more_than_1000_pages
1723,HasA,few_buildings,basement_and_utility_room
1724,HasA,few_countries,skyscrapers
1725,HasA,few_people,experienced_life_underwater
1726,HasA,few_people,two_feet_same_sizeand_shape
1727,HasA,fiddle,strings
1728,HasA,fields,plants_growing_in
1729,HasA,fighting,effect_of_getting_hurt
1730,HasA,fights,violence
1731,HasA,file,data
1732,HasA,file,information
1733,HasA,file_to_accessed,name
1734,HasA,films,duration
1735,HasA,films,fishing_as_topic
1736,HasA,final_step_in_evolution,begun
1737,HasA,financial_markets,gone_global
1738,HasA,finches,large_powerful_beaks
1739,HasA,fingers,bones
1740,HasA,fingers,fingernails
1741,HasA,fingers,fingernails_and_toes_have_toenails
1742,HasA,finicky_people,disklikes
1743,HasA,finicky_people,strong_preferences
1744,HasA,finland,188000_lakes
1745,HasA,finland,produced_world's_finest_rally_drivers
1746,HasA,fionacat,tail
1747,HasA,fire,effect_of_burning
1748,HasA,fire,temperature
1749,HasA,fire_ants,poisonous_sting
1750,HasA,fire_engines,loud_siren
1751,HasA,fire_engines,sirens
1752,HasA,fire_truck,four_wheels
1753,HasA,firemen,dangerous_jobs
1754,HasA,fireplace,chimney
1755,HasA,fires_may_burn_in_air,9_oxygen
1756,HasA,firetrucks,siriens
1757,HasA,firms,leaves_in_logos
1758,HasA,first_class,wider_seats
1759,HasA,fish,bones
1760,HasA,fish,distinctive_fishy_smell
1761,HasA,fish,fantastic_spatial_memory
1762,HasA,fish,fin
1763,HasA,fish,fins
1764,HasA,fish,gills
1765,HasA,fish,gills_which_allow_breathing_water
1766,HasA,fish,little_salt_inside
1767,HasA,fish,no_legs
1768,HasA,fish,scales
1769,HasA,fish,tail
1770,HasA,fishing_hats,brim
1771,HasA,fishmonger,job
1772,HasA,fitting_room,large_mirrors
1773,HasA,flag,red_and_white_stripes
1774,HasA,flags,different_colours
1775,HasA,flashlight_needs_to,batteries_to_power
1776,HasA,flask,liquid
1777,HasA,flat,at_least_one_doorway
1778,HasA,flies,compound_eyes
1779,HasA,flies,feathers_and_lays_eggs
1780,HasA,flight_terminals,waiting_areas
1781,HasA,flightless_birds,very_small_wings
1782,HasA,florida,beaches
1783,HasA,florida,many_beaches
1784,HasA,florida,mild_winter_weather
1785,HasA,florida,space_launchings_from_cape_canaveral
1786,HasA,flowering_plants,complicated_genetic_information
1787,HasA,flowering_plants,roots_and_hairs
1788,HasA,flowers,both_pistil_and_stamen
1789,HasA,flowers,few_petals
1790,HasA,flowers,large_petals
1791,HasA,flowers,long_stems
1792,HasA,flowers,lots_of_petals
1793,HasA,flowers,pistil
1794,HasA,flowers,pollen
1795,HasA,flowers,short_stems
1796,HasA,flowers,small_petals
1797,HasA,flowers,stamen
1798,HasA,flowers,thorny_stems
1799,HasA,fluids,shape_of_containers
1800,HasA,flute,taps_and_weighs_practically_nothing
1801,HasA,fly,wings
1802,HasA,folder_or_directory,file_to_accessed
1803,HasA,folding_door,hinges
1804,HasA,folding_door,many_hinges
1805,HasA,folding_door,several_rectangles
1806,HasA,food,effect_of_suppressing_hunger
1807,HasA,food_from_ground,germs
1808,HasA,food_store,more_products_than_food
1809,HasA,foods,relaxing_effect_on_brain
1810,HasA,foods_curdle,spoiled
1811,HasA,fool,said_there_no_god
1812,HasA,foot,five_toes
1813,HasA,foot,twelve_inches
1814,HasA,football,offside_rule
1815,HasA,for_several_hundred_years_there,been_africans_in_nova_scotia
1816,HasA,forest,many_trees
1817,HasA,forest,millions_of_trees
1818,HasA,forest,species_of_many_plants_and_animals
1819,HasA,forest_fires,killed_animals_and_people
1820,HasA,forest_service,rangers
1821,HasA,forests,rivers
1822,HasA,forgetting_to_pack,effect_of_inconvience
1823,HasA,forgiving_requires,done_bad
1824,HasA,fork,prongs
1825,HasA,fork,tines
1826,HasA,forklift,four_wheels
1827,HasA,forks,tines
1828,HasA,formations_with_high_permeability_and_porosity,high_flowing_pressure
1829,HasA,forrests,trees
1830,HasA,fottball_fields,lines_painted_on
1831,HasA,found_family,get_married
1832,HasA,fountain_pen,ink
1833,HasA,four_door_car,four_doors_for_passengers_to_enter
1834,HasA,fox,bushy_tail
1835,HasA,fox,four_legs
1836,HasA,fox,long_tail
1837,HasA,foxes,foxholes_underground
1838,HasA,france,about_60_million_inhabitants
1839,HasA,france,beaches
1840,HasA,fraternal_twins_may,different_fathers
1841,HasA,french_furniture,gold_leaf
1842,HasA,french_horn,three_keys
1843,HasA,french_horn,wide_range_of_pitches
1844,HasA,french_person,body
1845,HasA,fresh_water,little_salt_in
1846,HasA,freshwater,less_salt_than_seawater
1847,HasA,friction,effect_of_increasing_temperature
1848,HasA,fridigdaire,frigid_air
1849,HasA,friend,special_place_in_ones_heart
1850,HasA,friend_who,many_faults_in_common_with
1851,HasA,friends,already_met_each_other
1852,HasA,frogs,bones
1853,HasA,frogs,knees
1854,HasA,frogs,noses
1855,HasA,frogs,two_eyes
1856,HasA,front_end_loaders,scoops_on_front
1857,HasA,front_yards_may,grass
1858,HasA,frozen_planet,8_moons
1859,HasA,fruit,antioxidants
1860,HasA,fruit,pleasant_taste
1861,HasA,fruit,seeds
1862,HasA,fruit,sugar
1863,HasA,fruit,vitamins
1864,HasA,fruit,water
1865,HasA,fruit_of_plant,plant's_seeds
1866,HasA,fruit_often,seeds
1867,HasA,fruit_sweet_because,aform_of_sugar
1868,HasA,frying_pan,handle
1869,HasA,full_keyboard,88_keys
1870,HasA,full_pool,water
1871,HasA,fundamentalists_believe_cause_to,cosmic_significance
1872,HasA,furniture_dresser,drawers
1873,HasA,furry_animals,millions_of_hairs
1874,HasA,futon,frame_and_mattress
1875,HasA,future_robots_will,great_computing_power
1876,HasA,future_robots_will,increased_intelligence
1877,HasA,galaxies,elliptical_shape
1878,HasA,galaxies,spiral_shape
1879,HasA,game_of_boggle,hourglass_to_time_turn
1880,HasA,game_of_chess,two_players_who_oppose_each_other
1881,HasA,games,more_precise_rules_than_others
1882,HasA,games,rules
1883,HasA,games_of_chess,losers
1884,HasA,games_often,audiences
1885,HasA,ganymede,had_complex_geological_history
1886,HasA,ganymede,no_known_atmosphere
1887,HasA,garage,at_least_one_door
1888,HasA,garage,cars
1889,HasA,garden,flowers
1890,HasA,garden,lawn
1891,HasA,gardens_often,flowers
1892,HasA,gas,no_fixed_shape_or_volume
1893,HasA,gas,thousands_of_particles_in
1894,HasA,gas,weaker_internal_forces_than_liquid
1895,HasA,gas,weight
1896,HasA,gas_heaters,pilot_lights
1897,HasA,gas_stoves,jets
1898,HasA,gas_stoves,pilot_lights
1899,HasA,gasoline,lower_boiling_point_than_water
1900,HasA,gene,kids
1901,HasA,generally_female_people,less_hair_than_men_people
1902,HasA,generally_later_periods,more_technology_than_earlier_periods
1903,HasA,generally_newspapers,larger_pages_than_books
1904,HasA,generally_string,smaller_diameter_than_rope
1905,HasA,georgia,beaches
1906,HasA,german_cars,excellent_quality
1907,HasA,german_cars,higher_quality
1908,HasA,german_shepherd_dogs,89_congenital_defects
1909,HasA,germany,population_of_80_million
1910,HasA,get_animal_fur,kill
1911,HasA,get_fee_and,pay
1912,HasA,get_new_car,buy
1913,HasA,geta,kids
1914,HasA,getaway_car,sign_in_back'just_married
1915,HasA,getting_breast_implants,effect_of_attracting_riff_raff
1916,HasA,giants,quarterback
1917,HasA,giraffe's_neck,7_vertebrae
1918,HasA,giraffe,long_neck
1919,HasA,giraffe,nose
1920,HasA,giraffes,bones_in_necks
1921,HasA,giraffes,extremely_high_blood_pressure
1922,HasA,giraffes,legs
1923,HasA,giraffes,long_necks
1924,HasA,giraffes,long_tongues
1925,HasA,girls_and_women,breasts
1926,HasA,girls_and_women,vaginas
1927,HasA,glass,reflective_qualitities
1928,HasA,glass,refractive_index
1929,HasA,glass,resonant_frequency
1930,HasA,glass_of_milk,calcium
1931,HasA,glasses,frame_and_two_lenses
1932,HasA,glider,no_engine
1933,HasA,global_surveyor,mapped_mars_since_1997
1934,HasA,gloves,different_sizes
1935,HasA,go_there_to,fun
1936,HasA,goblin_shark,very_long_snout
1937,HasA,god,strange_sense_of_humor
1938,HasA,god_has_compassion_on_all,created
1939,HasA,god_help_if,live_in_boarding_house
1940,HasA,going_to_bed_requires_to,bed
1941,HasA,going_to_school,effect_of_making_smarter
1942,HasA,gold,atomic_number_79
1943,HasA,gold,value
1944,HasA,golden_gate_bridge,bridge_arch
1945,HasA,golf_ball,dimples
1946,HasA,golf_balls,dimples
1947,HasA,good_hot_tortillas,wonderful_smell
1948,HasA,good_mastercard_will,no_annual_fee
1949,HasA,good_restaurants,nice_atmosphere
1950,HasA,good_team,heart
1951,HasA,good_to,car
1952,HasA,gordon,kids
1953,HasA,got_game_means,notable_performance_capability
1954,HasA,gourmet_shop,fine_food_and_less_common_ingredients
1955,HasA,government_office,calculator
1956,HasA,governments_execute_people,committed_crime
1957,HasA,gpl,viral_quality
1958,HasA,graduate,finished_university
1959,HasA,grandmother,alarm_clock_like
1960,HasA,grandmother,passed_away
1961,HasA,grandpa,fallen_in_love
1962,HasA,grandpa_whose_kids,had_kids
1963,HasA,grapejuice,heatlhy_anti_oxidants
1964,HasA,grapes,green_color
1965,HasA,grass,cut
1966,HasA,grass_green_because,chlorophyll
1967,HasA,grasshoppers,exoskeleton
1968,HasA,gravesite,burial
1969,HasA,graveyard,grave
1970,HasA,graveyard,more_bones_than_vegetable_garden
